Year,Sector.Name,Organization Name,Operation Name,Operation Type,City,Postal Code,Floor Area(Sq ft),Average Hours Per Week,Annual Flow,Electricity_kwh,Natural Gas(Cubic meter),Fuel Oil 1 & 2,Fuel Oil 4 & 6,Propane,Coal,Wood,District Heat,District Heat Renewable,District Heat Renewable Emission Factor,District Cool,District Cooling Renewable Emission Factor Giga Joule,Swimming Pool,Number of Portables,GHG Emissions(Kg),Energy Intensity (GJ/Mega Litres),Energy Intensity (ekWh/sqft),Energy Intensity (GJ/m2),Energy Intensity (ekWh/Mega Litres)
2011,Municipal,Town of Goderich,Municipal Office,Administrative offices,Goderich,N7A 2K5,21510,40,0,248444,202.6,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,24740.49079,0,11.65026442,0.451463419,0
2011,Municipal,Town of Goderich,Goderich Library,Libraries,Goderich,N7A 2K5,11840.29,62,0,100147,18694.7,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,45163.11646,0,25.2375667,0.977989472,0
2011,Municipal,Town of Goderich,Water Treatment Plant,Water treatment,Goderich,N7A 2K5,7889.9387,168,1405.631,994783,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,97528.52532,2.54776593,126.0782584,4.885700916,707.7127639
2011,Municipal,Town of Goderich,Elevated Tank,Water pumping,Goderich,N7A 2K5,678.1257,168,1,15519,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1521.48276,55.86839955,22.8843723,0.886799993,15519
2011,Municipal,Town of Goderich,Reservoir-Booster Pump Station,Water pumping,Goderich,N7A 2K5,1980.5576,168,1,123972,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,12154.21488,446.2991964,62.59240018,2.425539111,123972
2011,Municipal,Town of Goderich,Water Pollution Control Plant,Sewage treatment,Goderich,N7A 2K5,6662.8541,168,2530.262,760596,5701.61,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,85348.44965,1.168372752,123.2450784,4.775911432,324.5479874
2011,Municipal,Town of Goderich,Sewage Pump Station - North Dock,Sewage pumping,Goderich,N7A 2K5,32.2917,168,1,4784,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,469.02336,17.22239986,148.1445698,5.740799954,4784
2011,Municipal,Town of Goderich,Goderich OPP Station,Police stations,Goderich,N7A 2K5,2260.419,40,0,53154,3432.25,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11700.32268,0,39.65113989,1.536534683,0
2011,Municipal,Town of Goderich,Fire Hall,Fire stations,Goderich,N7A 2K5,6931.9516,15,0,21085,17870.11,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,35852.88586,0,30.43839591,1.179528584,0
2011,Municipal,Town of Goderich,Airport Shed,Vehicle storage maintenance,Goderich,N7A 2K5,4499.3102,20,0,12614,0,4428.7,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13315.53951,0,13.4117276,0.519722391,0
2011,Municipal,Town of Goderich,Parks Building,Vehicle storage maintenance,Goderich,N7A 2K5,3961.1152,50,0,9012,3436.2,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7380.108977,0,11.49414806,0.445413619,0
2011,Municipal,Town of Goderich,Public Works Garage,Vehicle storage maintenance,Goderich,N7A 2K5,6996.535,45,0,32860,16141.8,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,33739.71731,0,29.21512069,1.132125026,0
2011,Municipal,Town of Goderich,Cemetery Shed,Vehicle storage maintenance,Goderich,N7A 2K5,1377.7792,30,0,9736,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,954.51744,0,7.066207988,0.273824998,0
2011,Municipal,Town of Goderich,Tourism Centre,Administrative offices,Goderich,N7A 2K5,645.834,42,0,8524,2106.3,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4817.92061,0,47.85789067,1.854557296,0
2011,Municipal,Town of Goderich,Day Care Centre,Community centres,Goderich,N7A 2K5,10763.9,50,0,61485,12603.4,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,29856.31773,0,18.15555595,0.703552082,0
2011,Municipal,Town of Goderich,Airport Terminal,Administrative offices,Goderich,N7A 2K5,1603.8211,40,0,36462,2196.7,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7727.874811,0,37.28971861,1.445026449,0
2011,Post-Secondary Educational Institution,McMaster University,McMaster Uiniversity,Classrooms,Hamilton,L8S 4M3,4615818.22,70,0,88656440,10197147.71,0,0,0,0,0,368924,FALSE,0,147285.75,0,FALSE,0,51553968.87,0,67.57307554,2.618547653,0
2011,Public Hospital,Nipigon District Memorial Hospital,Nipigon District Memorial Hospital,Hospital purposes,Nipigon,P0T 2J0,55394,168,0,2040431,307587,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,781576.1423,0,95.84787241,3.714234178,0
2011,Public Hospital,Nipigon District Memorial Hospital,Nipigon Medical Clinic,Administrative offices,Nipigon,P0T 2J0,4125,40,0,89893,2398,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13346.83327,0,27.97052345,1.08389543,0
2011,Municipal,Regional Municipality of Durham,Duffin Creek WPCP,Sewage treatment,Pickering,L1W 3A3,0,168,123041.802,59034918,4806585.15,2237461.9,0,0,0,0,0,FALSE,0,0,0,FALSE,0,20977710.03,3.927439007,0,0,1090.955239
2011,Municipal,Regional Municipality of Durham,Corbett Creek WPCP,Sewage treatment,Whitby,L1N 8M3,0,168,16489.15,7307545,210779,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1114936.18,2.084495946,0,0,579.0266453
2011,Municipal,Regional Municipality of Durham,Courtice WPCP,Sewage treatment,Courtice,L1E 2R3,0,168,15890.648,8491577,180454,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1173685.414,2.358232779,0,0,655.0646563
2011,Municipal,Regional Municipality of Durham,Harmony Creek WPCP,Sewage treatment,Oshawa,L1H 8S2,0,168,9408.246,7303660,66516,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,841807.7719,3.065191742,0,0,851.4421514
2011,Municipal,Regional Municipality of Durham,Port Darlington WPCP,Sewage treatment,Bowmanville,L1C 3K3,0,168,4867.35,1566955,197583,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,527180.0227,2.712063758,0,0,753.351015
2011,Municipal,Regional Municipality of Durham,Newcastle WPCP,Sewage treatment,Newcastle,L1B 0A6,0,168,1108.91,1192224,108216,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,321481.7324,7.604179352,0,0,2112.271975
2011,Municipal,Regional Municipality of Durham,Lake Simcoe WPCP,Sewage treatment,Beaverton,L0K 1A0,0,168,719.3499,825032,116080,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,300350.1194,10.30282478,0,0,2861.895656
2011,Municipal,Regional Municipality of Durham,Pringle Creek WPCP,Sewage treatment,Whitby,L1N 9Z3,0,168,3106.792,1225261,36255,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,188669.2703,1.866251704,0,0,518.4032453
2011,Municipal,Regional Municipality of Durham,Uxbridge Brook WPCP,Sewage treatment,Uxbridge,L9P 1C6,0,168,1058.255,1407792,19008,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,173956.9657,5.476276738,0,0,1521.187979
2011,Municipal,Regional Municipality of Durham,Nonquon River WPCP,Sewage treatment,Port Perry,L9L 1B2,0,168,1349.723,581979,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,57057.22116,1.552262489,0,0,431.1840281
2011,Municipal,Regional Municipality of Durham,Ajax WSP,Water treatment,Ajax,L1S 2Z9,0,168,19343.646,9552004,168901,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1255807.263,2.111771813,0,0,586.6032786
2011,Municipal,Regional Municipality of Durham,Whitby WSP,Water treatment,Whitby,L1N 0G5,0,168,17847.454,8264066,68014,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,938798.1354,1.812743319,0,0,503.5398116
2011,Municipal,Regional Municipality of Durham,Oshawa WSP,Water treatment,Oshawa,L1J 3M3,0,168,20376.229,8151131,130905,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1046629.411,1.685910414,0,0,468.3084465
2011,Municipal,Regional Municipality of Durham,Bowmanville WSP,Water treatment,Bowmanville,L1C 3K3,0,168,3796.607,1687319,40744,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,242456.4612,2.010535668,0,0,558.4821252
2011,Municipal,Regional Municipality of Durham,Newcastle WSP,Water treatment,Newcastle,L1B 0A6,0,168,920.196,602964,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,59114.59056,2.358921776,0,0,655.2560541
2011,Municipal,Regional Municipality of Durham,Beaverton WSP,Water treatment,Beaverton,L0K 1A0,0,168,459.069,515626,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,50551.97304,4.043517609,0,0,1123.199345
2011,Municipal,Regional Municipality of Durham,Cannington Well 3,Water pumping,Cannington,L0E 1E0,0,168,33.89220457,37973,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3722.87292,4.03345845,0,0,1120.405134
2011,Municipal,Regional Municipality of Durham,Cannington Wells No. 2 & 7,Water pumping,Cannington,L0E 1E0,0,168,68.06644124,45470,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4457.8788,2.404885516,0,0,668.0237599
2011,Municipal,Regional Municipality of Durham,"Cannington, Well No. 4",Water pumping,Cannington,L0E 1E0,0,168,35.3104622,35909,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3520.51836,3.661022567,0,0,1016.950721
2011,Municipal,Regional Municipality of Durham,"Cannington, Well No. 8 & 6",Water pumping,Cannington,L0E 1E0,0,168,62.54058078,110193,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10803.32172,6.342998288,0,0,1761.943983
2011,Municipal,Regional Municipality of Durham,Sunderland Well 1 & 2,Water pumping,Sunderland,L0C 1H0,0,168,103.7167163,91567,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8977.22868,3.178284168,0,0,882.8567204
2011,Municipal,Regional Municipality of Durham,Greenbank Well 3,Water pumping,Greenbank,L9P 1R3,0,168,9.715631,9544,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,935.69376,3.536404349,0,0,982.3345493
2011,Municipal,Regional Municipality of Durham,Greenbank Well 4/5/6,Water pumping,Greenbank,L9P 1R3,0,168,24.8066553,25945,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2543.6478,3.765199223,0,0,1045.888681
2011,Municipal,Regional Municipality of Durham,Greenbank WPS and Well # 1,Water pumping,Greenbank,L0C 1B0,0,168,8.276544245,102159,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10015.66836,44.43550184,0,0,12343.19506
2011,Municipal,Regional Municipality of Durham,Uxbridge Well No. 5,Water pumping,Uxbridge,L9P 1L3,0,168,409.4886818,74177,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7272.31308,0.652123513,0,0,181.1454218
2011,Municipal,Regional Municipality of Durham,Uxbridge Well No. 6,Water pumping,Uxbridge,L9P 1R5,0,168,614.3536723,229755,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,22525.1802,1.346322209,0,0,373.9783945
2011,Municipal,Regional Municipality of Durham,Uxville Ind. Park Well No. 1 & 2,Water pumping,Uxbridge,L9P 0C7,0,168,21.11811712,36541,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3582.47964,6.229134832,0,0,1730.315245
2011,Municipal,Regional Municipality of Durham,Port Perry Well # 6,Water pumping,Port Perry,L9L 1B3,0,168,727.8239281,344146,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,33740.07384,1.702232562,0,0,472.8423822
2011,Municipal,Regional Municipality of Durham,Port Perry Well 3 & 5,Water pumping,Port Perry,L9L 1B3,0,168,147.4354166,113186,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11096.75544,2.763715844,0,0,767.6988517
2011,Municipal,Regional Municipality of Durham,Blackstock Well 1 & 2,Water pumping,Blackstock,L0B 1B0,0,168,0.111218782,10540,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1033.3416,341.1653963,0,0,94768.16639
2011,Municipal,Regional Municipality of Durham,Blackstock Well # 7 & 8,Water pumping,Blackstock,L0B 1B0,0,168,40.6673593,117672,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11536.56288,10.41668808,0,0,2893.524488
2011,Municipal,Regional Municipality of Durham,Orono Well No. 3 & 4,Water pumping,Orono,L0B 1M0,0,168,108.5142626,84698,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8303.79192,2.809886833,0,0,780.5241265
2011,Municipal,Regional Municipality of Durham,Quakerhill Water PS,Water pumping,Uxbridge,L9P 1N5,0,168,5956.8,91640,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8984.3856,0.055382755,0,0,15.38409885
2011,Municipal,Regional Municipality of Durham,Mill Street WPS,Water pumping,Orono,L1C 3K2,0,168,3646.35,32773,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3213.06492,0.032356411,0,0,8.987892002
2011,Municipal,Regional Municipality of Durham,Andrew St. Water PS,Water pumping,Newcastle,L1B 1J6,0,168,266.45,34718,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3403.75272,0.469074119,0,0,130.2983674
2011,Municipal,Regional Municipality of Durham,Newtonville Water PS,Water pumping,Newcastle,L1B 1L9,0,168,664.3,77988,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7645.94352,0.422635553,0,0,117.3987656
2011,Municipal,Regional Municipality of Durham,Concession St. Pumping Station,Water pumping,Bowmanville,L1C 1W3,0,168,4547.9,553908,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,54305.14032,0.438459241,0,0,121.7942347
2011,Municipal,Regional Municipality of Durham,Rills of Liberty Water PS,Water pumping,Bowmanville,L1C 4N7,0,168,1310.35,9860,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,966.6744,0.027088945,0,0,7.524707139
2011,Municipal,Regional Municipality of Durham,Taunton Water PS,Water pumping,Oshawa,L1K 2L2,0,168,15333.65,819531,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,80346.81924,0.192407651,0,0,53.44657013
2011,Municipal,Regional Municipality of Durham,Grandview Water PS,Water pumping,Oshawa,L1H 7T1,0,168,3003.95,950223,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,93159.86292,1.138768213,0,0,316.3245061
2011,Municipal,Regional Municipality of Durham,Hortop Water PS & Reservoir,Water pumping,Oshawa,L1G 3K8,0,168,16260.75,726879,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,71263.21716,0.160925196,0,0,44.70144366
2011,Municipal,Regional Municipality of Durham,Waverly Water PS,Water pumping,Oshawa,L1J 5W3,0,168,4730.4,249045,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,24416.3718,0.189531962,0,0,52.64776763
2011,Municipal,Regional Municipality of Durham,Thickson Rd. Pumping Station and Reservoir,Water pumping,Whitby,L1M 0C9,0,168,11946.45,561504,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,55049.85216,0.169206282,0,0,47.00174529
2011,Municipal,Regional Municipality of Durham,Garrard Rd. Water PS,Water pumping,Whitby,L1R 3K9,0,168,23546.15,1158927.666,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,113621.2683,0.177189883,0,0,49.21941233
2011,Municipal,Regional Municipality of Durham,Harwood Ave Water PS,Water pumping,Ajax,L1Z 0K4,0,168,33715.05,416509,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,40834.54236,0.044473681,0,0,12.35380045
2011,Municipal,Regional Municipality of Durham,Cherrywood Water PS,Water pumping,Pickering,L1X 2R5,0,168,1576.8,189210,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,18550.1484,0.431986298,0,0,119.9961948
2011,Municipal,Regional Municipality of Durham,Grand Oak Water PS,Water pumping,Pickering,L1X 2J7,0,168,1492.85,131988,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,12940.10352,0.318288372,0,0,88.41343738
2011,Municipal,Regional Municipality of Durham,Lookout Pt Water PS,Water pumping,Pickering,L1W 2H4,0,168,2025.75,50186,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4920.23544,0.089186523,0,0,24.77403431
2011,Municipal,Regional Municipality of Durham,Rosebank Reservoir & PS,Water pumping,Pickering,L1V 1P5,0,168,16209.65,680831,17870,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,100534.1757,0.193384668,0,0,53.71796276
2011,Municipal,Regional Municipality of Durham,Beaverton Standpipe,Water pumping,Beaverton,L0K 1A0,0,168,1.717,6611,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,648.14244,13.86115306,0,0,3850.320326
2011,Municipal,Regional Municipality of Durham,Cannington Standpipe,Water pumping,Cannington,L0E 1E0,0,168,1.391,15546,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1524.12984,40.23407588,0,0,11176.13228
2011,Municipal,Regional Municipality of Durham,Sunderland Water Tower,Water pumping,Sunderland,L0C 1H0,0,168,1.773,5540,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,543.1416,11.24873087,0,0,3124.64749
2011,Municipal,Regional Municipality of Durham,Uxbridge Ind. Park Elev. Tank,Water pumping,Uxbridge,L9P 0C7,0,168,2.841,43625,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4276.995,55.2798306,0,0,15355.50862
2011,Municipal,Regional Municipality of Durham,Port Perry Water Tower,Water pumping,Port Perry,L9L 1K2,0,168,2.223,6172,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,605.10288,9.99514162,0,0,2776.42825
2011,Municipal,Regional Municipality of Durham,Orono Standpipe,Water pumping,Orono,L1C 3K2,0,168,0.68,14780,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1449.0312,78.2470582,0,0,21735.29412
2011,Municipal,Regional Municipality of Durham,Arthur St. Reservoir,Water pumping,Newcastle,L1B 1L9,0,168,1.817,4225,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,414.219,8.370941045,0,0,2325.26142
2011,Municipal,Regional Municipality of Durham,Newtonville Water Tower,Water pumping,Newtonville,L0A 1J0,0,168,0.9,10187,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,998.73348,40.74799967,0,0,11318.88889
2011,Municipal,Regional Municipality of Durham,Bowmanville Zone 2 Reservoir,Water pumping,Bowmanville,L1C 4L5,0,168,9.09,83831,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8218.79124,33.20039577,0,0,9222.332233
2011,Municipal,Regional Municipality of Durham,Grandview St. N. Reservoir,Water pumping,Oshawa,L1K 2L2,0,168,13.638,39957,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3917.38428,10.54738223,0,0,2929.828421
2011,Municipal,Regional Municipality of Durham,Harmony Rd. Resevoir,Water pumping,Oshawa,L1H 8L7,0,168,13.5,92676,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,9085.95504,24.7135998,0,0,6864.888889
2011,Municipal,Regional Municipality of Durham,Rossland Rd. Water PS & Reservoir,Water pumping,Whitby,L1N 7H9,0,168,13.6,1818,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,178.23672,0.48123529,0,0,133.6764706
2011,Municipal,Regional Municipality of Durham,Duffs Road Reservoir,Water pumping,Whitby,L1M 1Z7,0,168,14,133726,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13110.49704,34.38668544,0,0,9551.857143
2011,Municipal,Regional Municipality of Durham,Westney Road Reservior,Water pumping,Ajax,L0H 1J0,0,168,10.935,162784,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,15959.34336,53.5914399,0,0,14886.5112
2011,Municipal,Regional Municipality of Durham,Finch Ave Elevated Tank,Water pumping,Pickering,L1X 2X3,0,168,1.14,29145,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2857.3758,92.03684137,0,0,25565.78947
2011,Municipal,Regional Municipality of Durham,Harbour Sewage PS,Sewage pumping,Beaverton,L0K 1A0,0,168,9656.954,157883,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,15478.84932,0.058856943,0,0,16.34915109
2011,Municipal,Regional Municipality of Durham,Cedar Beach Sewage PS,Sewage pumping,Beaverton,L0K 1A0,0,168,2240.002,46398,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4548.85992,0.074568147,0,0,20.71337436
2011,Municipal,Regional Municipality of Durham,Laidlaw St. Sewage PS,Sewage pumping,Cannington,L0E 1E0,0,168,3152.654,87336,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8562.42144,0.099728545,0,0,27.70237394
2011,Municipal,Regional Municipality of Durham,River St. Sewage PS,Sewage pumping,Sunderland,L0C 1H0,0,168,2588.475,30751,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3014.82804,0.042767884,0,0,11.87996793
2011,Municipal,Regional Municipality of Durham,Canterbury Commons Sewage PS,Sewage pumping,Port Perry,L9L 1R9,0,168,1045.418,23878,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2340.99912,0.082226248,0,0,22.84062452
2011,Municipal,Regional Municipality of Durham,Water St. Sewage PS,Sewage pumping,Port Perry,L9L 1B8,0,168,10088.366,204120,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,20011.9248,0.072839545,0,0,20.23320724
2011,Municipal,Regional Municipality of Durham,Reach St. Sewage PS,Sewage pumping,Port Perry,L9L 2E3,0,168,946.08,38026,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3728.06904,0.144695585,0,0,40.19321833
2011,Municipal,Regional Municipality of Durham,Sandy Hook Rd. Sewage PS,Sewage pumping,Uxbridge,L9P 1R8,0,168,630.405,6444,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,631.76976,0.0367992,0,0,10.22200014
2011,Municipal,Regional Municipality of Durham,Bayview Sewage PS,Sewage pumping,Pickering,L1W 1E7,0,168,298.646,20294,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1989.62376,0.244632104,0,0,67.95336284
2011,Municipal,Regional Municipality of Durham,Begley St. Sewage PS,Sewage pumping,Pickering,L1W 4B3,0,168,497.638,12316,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1207.46064,0.089096089,0,0,24.74891387
2011,Municipal,Regional Municipality of Durham,Canterbury Sewage PS,Sewage pumping,Pickering,L1X 0A6,0,168,526.6512,29022,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2845.31688,0.198384052,0,0,55.10668161
2011,Municipal,Regional Municipality of Durham,Jodrel Sewage PS,Sewage pumping,Pickering,L1W 3A3,0,168,7931.304,78662,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7712.02248,0.035704494,0,0,9.917915137
2011,Municipal,Regional Municipality of Durham,Liverpool & Finch Sewage PS,Sewage pumping,Pickering,L1X 1C6,0,168,5907.008,32045,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3141.6918,0.019529684,0,0,5.42491224
2011,Municipal,Regional Municipality of Durham,Liverpool Rd.S Sewage PS,Sewage pumping,Pickering,L1V 1W2,0,168,105099.396,1647460,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,161516.9784,0.056430923,0,0,15.67525659
2011,Municipal,Regional Municipality of Durham,Rosebank Sewage PS,Sewage pumping,Pickering,L1W 2B1,0,168,8703.936,105092,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10303.21968,0.04346668,0,0,12.07407775
2011,Municipal,Regional Municipality of Durham,Toy Ave Sewage PS,Sewage pumping,Pickering,L1W 3N9,0,168,1111.644,37961,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3721.69644,0.12293468,0,0,34.14852237
2011,Municipal,Regional Municipality of Durham,Woodgrange Sewage PS,Sewage pumping,Pickering,L1W 2B3,0,168,381.585,2296,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,225.09984,0.021661229,0,0,6.017008006
2011,Municipal,Regional Municipality of Durham,Anstead Sewage PS,Sewage pumping,Ajax,L1S 1B3,0,168,8329.604,85918,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8423.40072,0.037133194,0,0,10.31477607
2011,Municipal,Regional Municipality of Durham,Bayly St. Sewage PS,Sewage pumping,Ajax,L1S 4G6,0,168,84325.056,1494541,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,146524.7996,0.06380485,0,0,17.72356961
2011,Municipal,Regional Municipality of Durham,Blue Maple Sewage PS,Sewage pumping,Ajax,L1S 6N7,0,168,8893.783,143724,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,14090.70096,0.058176188,0,0,16.16005248
2011,Municipal,Regional Municipality of Durham,Carruthers Creek PS,Sewage pumping,Ajax,L1S 1C7,0,168,59918.4,552580,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,54174.9432,0.033199952,0,0,9.222208871
2011,Municipal,Regional Municipality of Durham,Clover Ridge Sewage PS,Sewage pumping,Ajax,L1S 1L7,0,168,17820.678,83640,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8200.0656,0.016896327,0,0,4.693424122
2011,Municipal,Regional Municipality of Durham,Danovilla Sewage PS,Sewage pumping,Ajax,L1S 5C3,0,168,5956.835,54283,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,5321.90532,0.03280581,0,0,9.11272513
2011,Municipal,Regional Municipality of Durham,Southwood Sewage PS,Sewage pumping,Ajax,L1S 1J4,0,168,9275.368,102232,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10022.82528,0.03967877,0,0,11.02188075
2011,Municipal,Regional Municipality of Durham,Sundial Sewage PS,Sewage pumping,Ajax,L1S 3V4,0,168,507.7296,21400,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2098.056,0.151734308,0,0,42.14841916
2011,Municipal,Regional Municipality of Durham,Annes St. Sewage PS,Sewage pumping,Whitby,L1N 6B2,0,168,5293.002,68089,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,6675.44556,0.046310279,0,0,12.86396642
2011,Municipal,Regional Municipality of Durham,Breakwater Sewage PS,Sewage pumping,Whitby,L1N 0G5,0,168,68748.48,228003,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,22353.41412,0.01193933,0,0,3.316480597
2011,Municipal,Regional Municipality of Durham,Blair St. Sewage PS,Sewage pumping,Whitby,L1N 2J4,0,168,7914.905,112320,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11011.8528,0.05108741,0,0,14.19094733
2011,Municipal,Regional Municipality of Durham,Burns St. Sewage PS,Sewage pumping,Whitby,L1N 1J6,0,168,4380.666,30346,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2975.12184,0.024938126,0,0,6.92725718
2011,Municipal,Regional Municipality of Durham,Hanover Sewage Pump,Sewage pumping,Whitby,L1N 7J1,0,168,21.44448,3303,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,323.82612,0.55449234,0,0,154.0256514
2011,Municipal,Regional Municipality of Durham,Jeffry St. Sewage PS,Sewage pumping,Whitby,L1N 9Y2,0,168,3783.058,40998,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4019.44392,0.039014152,0,0,10.83726446
2011,Municipal,Regional Municipality of Durham,Lynde Creek Sewage PS (Cochrane PS),Sewage pumping,Whitby,L1R 2P2,0,168,13058.742,204824,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,20080.94496,0.056465347,0,0,15.68481864
